P00-1007	CompareOrContrast	case by I	1
P00-1007	CompareOrContrast	inv-nsubjpass use V	1
P00-1007	CompareOrContrast	inv-nmod use N	1
P00-1007	CompareOrContrast	inv-nsubjpass aux be V	1
P00-1007	CompareOrContrast	inv-nsubjpass advmod e.g. F	1
P00-1007	CompareOrContrast	acl auxpass be V	1
P00-1007	CompareOrContrast	inv-conj case by I	2
P00-1007	CompareOrContrast	conj compound Ratnaparkhi N	1
P00-1007	CompareOrContrast	inv-conj conj CITANCE N	1
P00-1007	CompareOrContrast	inv-conj cc and C	2
P00-1007	CompareOrContrast	inv-conj CITANCE N	2
P00-1007	CompareOrContrast	inv-nsubjpass auxpass be V	1
P00-1007	CompareOrContrast	case of I	1
P00-1007	CompareOrContrast	inv-nsubjpass inv-acl:relcl those D	1
P00-1007	CompareOrContrast	inv-nsubjpass punct , ,	1
P00-1007	CompareOrContrast	acl expect V	1
P00-1007	CompareOrContrast	compound information N	1
P00-1007	CompareOrContrast	inv-nmod inv-advcl same J	1
P00-1007	Background	inv-nmod present V	2
P00-1007	Background	inv-nmod nsubjpass approach N	2
P00-1007	Background	case by I	2
P00-1007	Background	punct , ,	1
P00-1007	Background	acl:relcl dobj technique N	1
P00-1007	Background	inv-conj conj CITANCE N	9
P00-1007	Background	inv-conj inv-dep sentence N	3
P00-1007	Background	inv-nmod auxpass be V	2
P00-1007	Background	acl:relcl nmod parsing N	1
P00-1007	Background	inv-conj cc and C	3
P00-1007	Background	inv-conj punct , ,	12
P00-1007	Background	inv-conj CITANCE N	3
P00-1007	Background	acl:relcl extend V	1
P00-1007	Background	acl:relcl nsubj who W	1
D09-1056	Uses	case on I	1
D09-1056	Uses	inv-nmod search V	1
D09-1056	Uses	acl:relcl nsubj which W	1
D09-1056	Uses	compound testb V	1
D09-1056	Uses	nmod:poss its P	1
D09-1056	Uses	inv-nmod nsubj people N	1
D09-1056	Uses	inv-dep amod different J	1
D09-1056	Uses	inv-dep case from I	1
D09-1056	Uses	acl:relcl dobj guideline N	1
D09-1056	Uses	inv-nmod mark as I	1
D09-1056	Uses	acl:relcl follow V	1
D09-1056	Uses	amod own J	1
D09-1056	Uses	inv-dep det the D	1
D09-1056	Uses	inv-dep nummod 100 C	1
D09-1056	Uses	inv-dep compound ne N	1
D09-1056	Uses	inv-dep web03 N	1
D09-1056	Uses	inv-nmod inv-advcl define V	1
D09-1056	Uses	inv-dep inv-dobj cover V	1
D09-1056	Uses	inv-dep type N	1
D09-1056	Uses	inv-dep inv-nmod datum N	1
D09-1056	Background	inv-nmod nsubj text N	1
D09-1056	Background	inv-compound representation N	1
D09-1056	Background	compound campaign N	1
D09-1056	Background	inv-nsubj explore V	2
D09-1056	Background	nmod:poss its P	2
D09-1056	Background	inv-nsubj compare V	1
D09-1056	Background	inv-nmod case regard V	1
D09-1056	Background	inv-nmod nsubj people N	2
D09-1056	Background	det the D	5
D09-1056	Background	inv-amod case for I	2
D09-1056	Background	inv-compound compound graph N	1
D09-1056	Background	inv-dep nummod million C	1
D09-1056	Background	inv-nmod see V	4
D09-1056	Background	inv-nsubj dobj performace N	1
D09-1056	Background	inv-nsubj advcl improve V	2
D09-1056	Background	inv-nmod inv-dep compose V	1
D09-1056	Background	inv-nmod mark as I	3
D09-1056	Background	inv-nmod compound citance N	1
D09-1056	Background	inv-compound nmod CITANCE N	1
D09-1056	Background	amod first J	1
D09-1056	Background	compound appos CDC N	1
D09-1056	Background	inv-nmod inv-acl document N	4
D09-1056	Background	inv-dep people N	1
D09-1056	Background	inv-nsubj aux have V	2
D09-1056	Background	inv-nmod identify V	1
D09-1056	Background	inv-dep disambiguation N	1
D09-1056	Background	inv-nmod occurrence N	2
D09-1056	Background	inv-nmod representation N	1
D09-1056	Background	inv-nsubj inv-acl:relcl researcher N	2
D09-1056	Background	compound feature N	3
D09-1056	Background	compound person N	1
D09-1056	Background	conj generate V	1
D09-1056	Background	inv-nmod det the D	1
D09-1056	Background	inv-nmod cop be V	1
D09-1056	Background	inv-amod inv-nmod see V	2
D09-1056	Background	inv-dep appos wsd N	1
D09-1056	Background	inv-nmod inv-dep structure N	1
D09-1056	Background	inv-nmod define V	1
D09-1056	Background	inv-nmod nmod system N	1
D09-1056	Background	conj nmod other N	1
D09-1056	Background	inv-nmod use N	1
D09-1056	Background	inv-dep inv-dep task N	1
D09-1056	Background	inv-nmod present J	1
D09-1056	Background	case on I	2
D09-1056	Background	inv-nmod inv-dep text N	2
D09-1056	Background	inv-nmod search V	2
D09-1056	Background	case for I	4
D09-1056	Background	inv-dep inv-nmod share V	1
D09-1056	Background	inv-compound inv-dep structure N	1
D09-1056	Background	conj advmod sometimes R	1
D09-1056	Background	compound weps N	1
D09-1056	Background	amod extract V	1
D09-1056	Background	inv-nmod advmod nevertheless R	1
D09-1056	Background	inv-nmod compound graph N	1
D09-1056	Background	cc and C	1
D09-1056	Background	cc or C	1
D09-1056	Background	inv-nmod auxpass be V	1
D09-1056	Background	compound compound citance N	1
D09-1056	Background	compound coreference N	1
D09-1056	Background	amod only J	1
D09-1056	Background	case as I	2
D09-1056	Background	inv-dep case by I	1
D09-1056	Background	compound name N	3
D09-1056	Background	compound evaluation N	1
D09-1056	Background	case of I	4
D09-1056	Background	amod own J	2
D09-1056	Background	inv-nmod dep see V	1
D09-1056	Background	inv-nsubj dobj use N	2
D09-1056	Background	inv-amod instance N	2
D09-1056	Background	inv-nmod amod surround V	2
D09-1056	Background	inv-dep compound sense N	1
D09-1056	Background	inv-nmod punct , ,	2
D09-1056	Background	compound instance N	4
D09-1056	Background	advmod sometimes R	1
D09-1056	Background	conj case in I	1
D09-1056	Background	compound ne N	1
D09-1056	Background	inv-nmod inv-nmod trend N	1
D09-1056	Background	inv-nmod inv-advcl define V	2
D09-1056	Background	inv-nmod inv-acl task N	1
D09-1056	Background	case in I	1
D09-1056	Background	conj combination N	1
D09-1056	Background	inv-dep compound word N	1
J09-1003	Prior	amod previous J	1
J09-1003	Prior	nmod:poss our P	1
J09-1003	Prior	compound work N	1
J09-1003	Prior	inv-nmod amod unordered J	1
J09-1003	Prior	inv-nmod nsubj input N	1
J09-1003	Prior	inv-nmod det a D	1
J09-1003	Prior	case follow V	1
J09-1003	Prior	inv-nmod cop be V	1
J09-1003	Prior	inv-nmod set N	1
J09-1003	Prior	inv-nmod nmod item N	1
J09-1003	Prior	inv-nmod punct , ,	1
J00-2009	Background	inv-appos NLG N	1
J00-2009	Background	compound Model N	1
J00-2009	Background	det the D	1
J00-2009	Background	compound Upper N	1
J00-2009	Background	inv-appos case in I	1
J00-2009	Background	inv-appos punct , ,	1
J00-2009	Background	inv-appos inv-nmod use V	1
W00-1312	Uses	nmod level N	1
W00-1312	Uses	inv-nsubj indicate V	1
W00-1312	Uses	nmod amod ad-hoc J	1
W00-1312	Uses	inv-compound se F	1
W00-1312	Uses	compound t-test N	1
W00-1312	Uses	inv-nsubjpass xcomp stem V	1
W00-1312	Uses	inv-nmod nmod probability N	1
W00-1312	Uses	inv-nsubj ccomp significant J	1
W00-1312	Uses	nmod query F	1
W00-1312	Uses	nmod case at I	1
W00-1312	Uses	inv-nmod punct , ,	1
W00-1312	Uses	det the D	1
W00-1312	Uses	nmod nummod 0.05 C	1
W00-1312	Uses	inv-nsubjpass nsubjpass cooccurrence N	1
W00-1312	Uses	inv-nmod dobj document N	1
W00-1312	Uses	nmod det the D	1
W00-1312	Uses	case follow V	1
W00-1312	Uses	compound stemmer N	1
W00-1312	Uses	amod one-sided J	1
W00-1312	Uses	nmod compound trec4 N	1
W00-1312	Uses	inv-nmod rank V	1
W00-1312	Uses	nmod case on I	1
W00-1312	Uses	inv-nsubjpass use V	1
W00-1312	Uses	inv-nmod nsubj system N	1
W00-1312	Uses	amod base V	1
W00-1312	Uses	inv-nsubjpass auxpass be V	1
W00-1312	Uses	nmod compound significance N	1
W00-1312	Uses	inv-compound inv-dep algorithm N	1
W00-1312	CompareOrContrast	inv-dep query N	1
W00-1312	CompareOrContrast	inv-dobj inv-advcl view V	1
W00-1312	CompareOrContrast	inv-appos punct , ,	1
W00-1312	CompareOrContrast	inv-conj punct ; :	2
W00-1312	CompareOrContrast	inv-conj inv-dep Maron N	1
W00-1312	CompareOrContrast	inv-appos appos gvsm N	1
W00-1312	CompareOrContrast	inv-conj conj Kraaij N	1
W00-1312	CompareOrContrast	inv-dep inv-nmod variation N	2
W00-1312	CompareOrContrast	inv-appos compound General N	1
W00-1312	CompareOrContrast	inv-dep det the D	1
W00-1312	CompareOrContrast	inv-dobj mark as I	1
W00-1312	CompareOrContrast	inv-appos compound Vector N	1
W00-1312	CompareOrContrast	inv-conj conj 1999 C	1
W00-1312	CompareOrContrast	inv-dep det a D	2
W00-1312	CompareOrContrast	inv-appos inv-conj CITANCE N	1
W00-1312	CompareOrContrast	inv-dep method N	2
W00-1312	CompareOrContrast	inv-appos det the D	1
W00-1312	CompareOrContrast	inv-conj dep al N	1
W00-1312	CompareOrContrast	inv-appos compound space N	1
W00-1312	CompareOrContrast	inv-appos model N	1
W00-1312	CompareOrContrast	inv-conj punct , ,	1
W00-1312	CompareOrContrast	inv-conj Hiemstra N	1
W00-1312	CompareOrContrast	inv-dep inv-nmod language N	1
W00-1312	CompareOrContrast	inv-dobj include V	1
W00-1312	CompareOrContrast	inv-dep case of I	3
W00-1312	CompareOrContrast	inv-dep det:predet such P	2
W00-1312	CompareOrContrast	inv-dobj nsubj process N	1
W00-1312	CompareOrContrast	inv-conj cc and C	1
W00-1312	Background	inv-conj punct ; :	1
W00-1312	Background	inv-conj conj Jong N	1
W00-1312	Background	inv-conj punct , ,	1
W00-1312	Background	inv-conj Hiemstra N	1
W00-1312	Background	inv-nsubj dobj issue N	1
W00-1312	Background	inv-conj parallel N	1
W00-1312	Background	inv-conj inv-dobj include V	1
W00-1312	Background	inv-nsubj study V	1
W00-1312	Background	compound corpora N	1
W00-1312	Background	inv-conj cc or C	1
W00-1312	Background	inv-conj inv-nmod translation N	1
W00-1312	Background	inv-conj cc and C	1
W00-1312	Background	inv-conj conj 1999 C	1
W00-1312	Background	inv-conj case from I	1
W00-1312	Background	amod non-parallel J	1
A00-2004	Extends	nmod:poss Kozima N	1
A00-2004	Extends	inv-nmod variant N	1
A00-2004	Extends	compound similarity N	1
A00-2004	Extends	amod semantic J	1
A00-2004	Extends	inv-nmod det a D	1
A00-2004	Extends	case of I	1
A00-2004	Extends	compound measure N	1
A00-2004	Extends	nmod:poss case 's P	1
A00-2004	Extends	inv-nmod inv-dobj use V	1
A00-2004	CompareOrContrast	inv-nsubj nsubj approach N	1
A00-2004	CompareOrContrast	inv-nsubj inv-advcl produce V	1
A00-2004	CompareOrContrast	inv-nsubj expensive J	1
A00-2004	CompareOrContrast	inv-nsubj advmod computationally R	1
A00-2004	CompareOrContrast	inv-nsubj mark although I	1
A00-2004	CompareOrContrast	inv-nsubj cop be V	1
D10-1100	Uses	inv-nmod inv-acl structure N	1
D10-1100	Uses	inv-nmod use V	1
D10-1100	Uses	case by I	1
D10-1100	Uses	inv-nmod advmod previously R	1
D10-1100	CompareOrContrast	inv-nmod observation N	1
D10-1100	CompareOrContrast	acl:relcl nsubj gr N	1
D10-1100	CompareOrContrast	inv-nmod ccomp add V	1
D10-1100	CompareOrContrast	inv-nmod inv-dobj revalidate V	1
D10-1100	CompareOrContrast	acl:relcl dobj worse J	1
D10-1100	CompareOrContrast	inv-nmod inv-nmod different J	1
D10-1100	CompareOrContrast	inv-nmod result N	1
D10-1100	CompareOrContrast	inv-nmod det the D	2
D10-1100	CompareOrContrast	acl:relcl advmod where W	1
D10-1100	CompareOrContrast	inv-nmod case from I	1
D10-1100	CompareOrContrast	case of I	2
D10-1100	CompareOrContrast	acl:relcl perform V	1
J08-1003	Motivation	compound amod dependencybased J	3
J08-1003	Motivation	case on I	3
J08-1003	Motivation	amod punct , ,	3
J08-1003	Motivation	inv-nmod motivate V	3
J08-1003	Motivation	compound compound parser N	3
J08-1003	Motivation	inv-nmod dobj research N	3
J08-1003	Motivation	inv-nmod nsubj problem N	3
J08-1003	Motivation	inv-nmod aux have V	3
J08-1003	Motivation	amod advmod more J	3
J08-1003	Motivation	compound evaluation N	3
J08-1003	Motivation	amod abstract J	3
C10-1148	Motivation	inv-conj compound query N	1
C10-1148	Motivation	compound appos qa N	1
C10-1148	Motivation	inv-appos cc and C	1
C10-1148	Motivation	inv-appos punct , ,	4
C10-1148	Motivation	nmod amod cross-lingual J	1
C10-1148	Motivation	inv-dep compound machine N	2
C10-1148	Motivation	inv-conj inv-nmod CITANCE N	1
C10-1148	Motivation	inv-appos nmod area N	1
C10-1148	Motivation	inv-conj nmod question N	1
C10-1148	Motivation	inv-conj suggestion N	1
C10-1148	Motivation	nmod case for I	1
C10-1148	Motivation	inv-appos nmod translation N	1
C10-1148	Motivation	inv-conj case for I	1
C10-1148	Motivation	nmod cc and C	1
C10-1148	Motivation	inv-nmod advmod also R	1
C10-1148	Motivation	inv-conj amod cross-lingual J	1
C10-1148	Motivation	inv-dep inv-nmod plenty N	2
C10-1148	Motivation	inv-dep appos mt N	2
C10-1148	Motivation	inv-nmod aux have V	1
C10-1148	Motivation	inv-nmod investigate V	1
C10-1148	Motivation	inv-nmod critical J	1
C10-1148	Motivation	inv-nmod cop be V	1
C10-1148	Motivation	inv-nmod nsubjpass method N	1
C10-1148	Motivation	inv-appos inv-nmod play V	1
C10-1148	Motivation	nmod compound query N	1
C10-1148	Motivation	inv-nmod auxpass be V	1
C10-1148	Motivation	inv-appos conj on I	1
C10-1148	Motivation	compound paraphrase N	1
C10-1148	Motivation	inv-appos case in I	1
C10-1148	Motivation	inv-dep case such J	2
C10-1148	Motivation	compound identification N	1
C10-1148	Motivation	inv-appos plenty N	1
C10-1148	Motivation	nmod suggestion N	1
C10-1148	Motivation	compound answering N	1
C10-1148	Motivation	inv-nmod nsubj information N	1
C10-1148	Motivation	compound question N	1
C10-1148	Motivation	inv-appos appos citance N	1
C10-1148	Motivation	inv-conj cc and C	1
C10-1148	Motivation	inv-dep translation N	2
C10-1148	Motivation	nmod nmod question N	1
C10-1148	Motivation	case in I	2
C10-1148	Motivation	nmod conj citance N	1
C10-1148	Future	inv-nsubj do V	1
C10-1148	Future	inv-nsubj mark as I	1
C10-1148	Future	inv-nsubj inv-advcl try V	1
C10-1148	CompareOrContrast	compound paraphrase N	1
C10-1148	CompareOrContrast	inv-dobj inv-advcl use V	1
C10-1148	CompareOrContrast	inv-dobj extract V	1
C10-1148	CompareOrContrast	inv-dobj mark for I	1
C10-1148	Background	inv-dobj construct V	1
C10-1148	Background	inv-dep error N	1
C10-1148	Background	inv-dobj inv-advcl use V	4
C10-1148	Background	inv-compound acl analyze V	1
C10-1148	Background	cc or C	2
C10-1148	Background	inv-dobj extract V	3
C10-1148	Background	compound corpora N	2
C10-1148	Background	compound mining N	1
C10-1148	Background	inv-nmod inv-nmod paraphrase V	2
C10-1148	Background	conj nmod citance N	2
C10-1148	Background	amod foreign J	2
C10-1148	Background	inv-dep compound spelling N	1
C10-1148	Background	inv-nmod cop be V	1
C10-1148	Background	compound ontology N	1
C10-1148	Background	inv-compound amod probabilistic J	1
C10-1148	Background	inv-dep inv-dobj correct V	1
C10-1148	Background	inv-compound compound extract N	1
C10-1148	Background	inv-nmod acquire V	2
C10-1148	Background	conj forth R	1
C10-1148	Background	inv-nmod critical J	1
C10-1148	Background	punct , ,	1
C10-1148	Background	inv-nmod amod multiple J	2
C10-1148	Background	inv-nmod dobj paraphrase N	2
C10-1148	Background	compound paraphrase N	4
C10-1148	Background	cc and C	1
C10-1148	Background	inv-nmod translation N	2
C10-1148	Background	inv-nmod inv-conj citance N	1
C10-1148	Background	inv-nmod base V	1
C10-1148	Background	inv-dep det a D	2
C10-1148	Background	inv-nmod case from I	2
C10-1148	Background	case of I	2
C10-1148	Background	inv-nmod nsubj information N	1
C10-1148	Background	compound web N	3
C10-1148	Background	amod novel J	2
C10-1148	Background	inv-compound nmod term N	1
C10-1148	Background	amod same J	2
C10-1148	Background	case on I	1
C10-1148	Background	inv-dep time N	2
C10-1148	Background	conj base V	2
C10-1148	Background	inv-dobj mark for I	4
C10-1148	Background	compound identification N	1
C10-1148	Background	inv-nmod mark to T	2
C10-1148	Background	inv-nmod advmod directly R	1
C10-1148	Background	inv-dep inv-nmod event N	2
C10-1148	Background	conj advmod directly R	2
C10-1148	Background	det the D	2
C10-1148	Background	conj advmod so R	1
C10-1148	Background	amod large-scale J	2
C10-1148	Background	inv-dep case within I	2
C10-1148	Background	amod interval J	2
C10-1148	Background	inv-compound inv-nsubj , ,	1
C10-1148	Background	inv-dep amod small J	2
C10-1148	Background	inv-nmod inv-xcomp try V	2
C10-1148	Background	case from I	2
C10-1148	Background	case in I	1
C10-1148	Background	inv-compound correlation N	1
W06-2933	Uses	inv-dobj punct , ,	1
W06-2933	Uses	appos compound version N	1
W06-2933	Uses	inv-nmod nmod parsing N	2
W06-2933	Uses	compound Nivre N	1
W06-2933	Uses	inv-nmod propose V	1
W06-2933	Uses	inv-dobj use V	2
W06-2933	Uses	inv-nmod conj extend V	1
W06-2933	Uses	case by I	2
W06-2933	Uses	appos 0.4 C	1
W06-2933	Uses	acl:relcl make V	1
W06-2933	Uses	inv-dobj nsubj we P	1
W06-2933	Uses	punct , ,	2
W06-2933	Uses	inv-nmod extend V	1
W06-2933	Uses	compound MaltParser N	1
W06-2933	Uses	inv-nmod advmod first J	1
W06-2933	Uses	inv-nmod inv-dep algorithm N	1
W06-2933	Uses	compound LIBSVM N	1
W06-2933	Uses	inv-nmod cc and C	1
W06-2933	Uses	inv-dobj inv-xcomp perform V	1
W06-2933	Uses	inv-dobj advmod specifically R	1
W06-2933	Uses	inv-dobj nmod k N	1
W06-2933	Uses	acl:relcl nsubjpass which W	1
W06-2933	Uses	dep .1 N	1
W06-2933	Uses	acl:relcl xcomp available J	1
W06-2933	Uses	acl:relcl auxpass be V	1
W06-2933	Uses	inv-nmod inv-conj propose V	1
W06-2933	CompareOrContrast	conj amod portuguese J	1
W06-2933	CompareOrContrast	inv-nmod conj affect V	1
W06-2933	CompareOrContrast	inv-nsubj dobj accuracy N	1
W06-2933	CompareOrContrast	compound parser N	1
W06-2933	CompareOrContrast	conj nmod CITANCE N	1
W06-2933	CompareOrContrast	amod german J	1
W06-2933	CompareOrContrast	inv-nmod case of I	1
W06-2933	CompareOrContrast	acl:relcl nsubj which W	1
W06-2933	CompareOrContrast	conj conspicuous J	1
W06-2933	CompareOrContrast	inv-nsubj nmod contrast N	1
W06-2933	CompareOrContrast	amod turkish J	1
W06-2933	CompareOrContrast	inv-nsubj punct , ,	1
W06-2933	CompareOrContrast	inv-nmod cop be V	1
W06-2933	CompareOrContrast	acl:relcl have V	1
W06-2933	CompareOrContrast	inv-nmod punct , ,	1
W06-2933	CompareOrContrast	det the D	1
W06-2933	CompareOrContrast	case for I	1
W06-2933	CompareOrContrast	compound Collins N	1
W06-2933	CompareOrContrast	acl:relcl dobj accuracy N	1
W06-2933	CompareOrContrast	punct , ,	2
W06-2933	CompareOrContrast	acl:relcl advmod still R	1
W06-2933	CompareOrContrast	inv-nmod nsubj this D	1
W06-2933	CompareOrContrast	inv-nmod cc and C	1
W06-2933	CompareOrContrast	conj advmod more R	1
W06-2933	CompareOrContrast	cc but C	1
W06-2933	CompareOrContrast	cc and C	1
W06-2933	CompareOrContrast	inv-nmod inv-nmod treatment N	1
W06-2933	CompareOrContrast	case in I	1
W06-2933	CompareOrContrast	conj citance N	1
W06-2933	CompareOrContrast	inv-nmod coordination N	1
W06-2933	CompareOrContrast	inv-nsubj exhibit V	1
W06-2933	CompareOrContrast	inv-nmod noticeable J	1
W06-2933	Background	inv-nmod inv-nmod reduce V	1
W06-2933	Background	inv-conj nsubj example N	1
W06-2933	Background	inv-appos cop be V	1
W06-2933	Background	inv-appos cc and C	1
W06-2933	Background	inv-appos punct , ,	3
W06-2933	Background	inv-nmod case without I	1
W06-2933	Background	conj CITANCE N	2
W06-2933	Background	inv-appos amod bulgarian J	1
W06-2933	Background	inv-nmod det a D	1
W06-2933	Background	cop be V	2
W06-2933	Background	inv-nmod amod significant J	1
W06-2933	Background	inv-conj citance N	1
W06-2933	Background	inv-conj appos citance N	2
W06-2933	Background	conj compound Swedish N	2
W06-2933	Background	inv-nmod det the D	1
W06-2933	Background	inv-appos citance N	1
W06-2933	Background	inv-conj amod bulgarian J	1
W06-2933	Background	inv-nmod approach N	1
W06-2933	Background	compound Swedish N	1
W06-2933	Background	amod bulgarian J	2
W06-2933	Background	punct , ,	6
W06-2933	Background	inv-appos nsubj example N	1
W06-2933	Background	nsubj example N	2
W06-2933	Background	inv-conj punct , ,	3
W06-2933	Background	inv-conj cop be V	1
W06-2933	Background	cc and C	2
W06-2933	Background	inv-nmod inv-dobj use V	1
W06-2933	Background	amod chinese J	1
W06-2933	Background	inv-nmod loss N	1
W06-2933	Background	inv-nmod amod pseudoprojective J	1
W06-2933	Background	case in I	1
W06-2933	Background	inv-appos appos citance N	1
W06-2933	Background	appos amod danish J	2
W06-2933	Background	appos amod chinese J	2
W06-2933	Background	compound accuracy N	1
W06-2933	Background	inv-conj cc and C	1
W06-2933	Background	nsubj amod typical J	2
W06-2933	Background	case of I	1
W06-2933	Background	inv-appos conj CITANCE N	1
W06-2933	Background	appos citance N	4
W02-1601	Uses	cc & C	1
W02-1601	Uses	inv-conj inv-nmod discussion N	1
W02-1601	Uses	inv-nmod inv-nmod base V	1
W02-1601	Uses	conj Boitet N	1
W02-1601	Uses	case in I	1
W02-1601	Uses	conj CITANCE N	1
W02-1601	Uses	inv-nmod det the D	1
W02-1601	Uses	inv-nmod discussion N	1
W02-1601	Uses	inv-conj cc and C	1
W02-1601	Uses	inv-nmod case on I	1
W02-1601	Uses	inv-conj CITANCE N	1
W02-1601	Uses	conj compound Zaharin N	1
W02-1601	Uses	inv-conj case in I	1
W02-1601	Uses	cc and C	1
W02-1601	Background	inv-appos punct , ,	3
W02-1601	Background	inv-dobj see V	1
W02-1601	Background	inv-nmod inv-nmod correspondence N	2
W02-1601	Background	inv-appos case of I	1
W02-1601	Background	inv-nmod case between I	2
W02-1601	Background	inv-nmod inv-dobj allow V	1
W02-1601	Background	cc and C	1
W02-1601	Background	inv-conj conj CITANCE N	25
W02-1601	Background	inv-conj CITANCE N	6
W02-1601	Background	conj compound example-base N	1
W02-1601	Background	inv-dep inv-nmod correspondence N	1
W02-1601	Background	inv-conj inv-dep approach N	1
W02-1601	Background	inv-nmod construction N	1
W02-1601	Background	inv-conj compound grammar N	4
W02-1601	Background	inv-appos CITANCE N	1
W02-1601	Background	inv-nsubj dobj approach N	1
W02-1601	Background	inv-nmod layer N	2
W02-1601	Background	inv-nmod case for I	1
W02-1601	Background	inv-dep case between I	1
W02-1601	Background	compound example-base N	1
W02-1601	Background	compound ebmt3 N	1
W02-1601	Background	conj compound ebmt3 N	1
W02-1601	Background	inv-nmod purpose N	1
W02-1601	Background	inv-xcomp call V	1
W02-1601	Background	inv-dep cc and C	1
W02-1601	Background	inv-nsubj present V	1
W02-1601	Background	conj CITANCE N	8
W02-1601	Background	inv-nmod introduce V	1
W02-1601	Background	inv-conj citance N	1
W02-1601	Background	inv-nmod nmod relation N	1
W02-1601	Background	inv-xcomp inv-acl schema N	1
W02-1601	Background	inv-dobj cross V	1
W02-1601	Background	inv-nmod nsubjpass structure N	1
W02-1601	Background	inv-dobj nmod detail N	1
W02-1601	Background	inv-nmod nmod aim N	1
W02-1601	Background	inv-conj compound ebmt3 N	1
W02-1601	Background	appos CITANCE N	2
W02-1601	Background	inv-nmod xcomp record V	1
W02-1601	Background	inv-dep meaning N	1
W02-1601	Background	inv-conj inv-nmod purpose N	4
W02-1601	Background	inv-appos det a D	1
W02-1601	Background	inv-conj appos Watanabe N	1
W02-1601	Background	inv-appos amod non-tal J	1
W02-1601	Background	inv-conj compound machine N	1
W02-1601	Background	compound translation N	1
W02-1601	Background	det a D	1
W02-1601	Background	conj compound machine N	1
W02-1601	Background	inv-conj case of I	4
W02-1601	Background	case in I	1
W02-1601	Background	compound compound String-Tree N	1
W02-1601	Background	inv-compound case N	1
W02-1601	Background	compound machine N	1
W02-1601	Background	compound appos sstc N	1
W02-1601	Background	inv-nmod inv-nmod find V	1
W02-1601	Background	inv-compound punct -lrb- -	1
W02-1601	Background	conj compound translation N	1
W02-1601	Background	compound dependency N	1
W02-1601	Background	inv-nmod punct , ,	2
W02-1601	Background	inv-compound punct -rrb- -	1
W02-1601	Background	conj appos CITANCE N	1
W02-1601	Background	inv-conj dep etc. F	1
W02-1601	Background	inv-compound dep e.g. F	1
W02-1601	Background	punct , ,	10
W02-1601	Background	inv-dobj advmod e.g. F	1
W02-1601	Background	compound amod structured J	1
W02-1601	Background	inv-conj inv-appos CITANCE N	1
W02-1601	Background	compound representation N	2
W02-1601	Background	inv-appos inv-nmod construction N	1
W02-1601	Background	compound grammar N	1
W02-1601	Background	inv-conj cc and C	4
W02-1601	Background	compound correspondence N	1
W02-1601	Background	case of I	4
W02-1601	Background	inv-compound inv-dep language N	1
W02-1601	Background	inv-conj appos CITANCE N	2
W02-1601	Background	inv-dobj punct , ,	1
W02-1601	Background	inv-conj inv-conj CITANCE N	1
W02-1601	Background	inv-conj compound transfer N	4
W02-1601	Background	inv-dep conj text N	1
W02-1601	Background	inv-conj compound example-base N	1
W02-1601	Background	inv-appos inv-appos CITANCE N	1
W02-1601	Background	inv-nmod det the D	2
W02-1601	Background	inv-appos citance N	1
W02-1601	Background	compound transfer N	1
W02-1601	Background	inv-conj compound translation N	1
W02-1601	Background	compound learn V	1
W02-1601	Background	inv-dobj inv-acl phenomenon N	1
W02-1601	Background	inv-nmod auxpass be V	1
W02-1601	Background	amod non-tal J	1
W02-1601	Background	inv-conj punct , ,	36
W02-1601	Background	inv-conj compound learn V	4
W02-1601	Background	conj punct , ,	1
W02-1601	Background	compound structure N	2
W02-1601	Background	inv-appos conj CITANCE N	1
9807001.	Uses	inv-dobj inv-dep intransitive J	1
9807001.	Uses	inv-dep compound Scale N	1
9807001.	Uses	inv-dep punct , ,	1
9807001.	Uses	inv-dobj see V	1
9807001.	Uses	inv-nmod propose V	2
9807001.	Uses	inv-dep amod large J	1
9807001.	Uses	inv-dep punct -rrb- -	1
9807001.	Uses	inv-dobj punct -rrb- -	2
9807001.	Uses	punct -rrb- -	1
9807001.	Uses	inv-dep conj entry N	1
9807001.	Uses	inv-dep compound Extraction N	1
9807001.	Uses	inv-dep system N	1
9807001.	Uses	punct -lrb- -	1
9807001.	Uses	inv-dobj punct -lrb- -	2
9807001.	Uses	case as I	1
9807001.	Uses	inv-dep conj evaluation N	1
9807001.	Uses	acl:relcl nsubjpass event N	1
9807001.	Uses	inv-nmod inv-acl citance N	1
9807001.	Uses	acl:relcl nmod unit N	1
9807001.	Uses	punct , ,	2
9807001.	Uses	inv-dep subject J	1
9807001.	Uses	acl:relcl advmod where W	1
9807001.	Uses	inv-dep punct -lrb- -	1
9807001.	Uses	cc and C	1
9807001.	Uses	inv-dobj inv-dep ir N	1
9807001.	Uses	inv-dep inv-dep lasie N	1
9807001.	Uses	inv-dep compound Information N	1
9807001.	Uses	inv-nmod inv-acl algorithm N	1
9807001.	Uses	conj citance N	1
9807001.	Uses	inv-dobj follow V	1
9807001.	Uses	inv-dep inv-xcomp verb V	1
9807001.	Uses	acl:relcl use V	1
9807001.	Uses	acl:relcl auxpass be V	1
9807001.	Uses	case in I	3
9807001.	Uses	advmod again R	1
9807001.	Uses	inv-dep cc and C	1
9807001.	Extends	inv-dep case of I	1
9807001.	Extends	acl propose V	1
9807001.	Extends	acl nmod CITANCE N	1
9807001.	Extends	inv-dep algorithm N	1
